ID,DaRioRA,DaRioDEC,ObjID,ra,dec,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,gMeanPSFmagNpt,rMeanPSFmagNpt,iMeanPSFmagNpt,zMeanPSFmagNpt,gFlags,gQfPerfect,rFlags,rQfPerfect,iFlags,iQfPerfect,zFlags,zQfPerfect
"482","83.671583","-5.7699","101070836715796517","83.67157197","-5.76992899","16.9415","0.002268","15.6009","0.000972","14.5458","0.000422","13.96","0.000648","6","8","13","7","16696","0.999422","16696","0.999834","16696","0.999617","16696","0.999545"
"484","83.673333","-4.410917","102700836733297349","83.67331955","-4.41091308","18.465","0.008225","17.2991","0.002415","15.6176","0.000651","14.8122","0.001361","3","9","16","4","16696","0.999695","16696","0.999428","16696","0.999642","16696","0.999261"
"486","83.674125","-4.896181","102120836741024997","83.67410317","-4.89617555","16.7166","0.00261","15.5112","0.000685","14.3342","0.000393","13.9135","0.000455","4","14","12","12","16696","0.999704","16696","0.999471","16696","0.99956","16696","0.999738"
"487","83.674333","-5.574989","101310836743650400","83.6743607","-5.57502102","19.7905","0.02893","18.1735","0.01857","16.9359","0.002672","16.1621","0.00203","2","1","6","8","16793912","0.999597","16797752","0.998372","16793912","0.999455","16793912","0.999376"
"488","83.674542","-4.893969","102120836745077649","83.67450774","-4.89396678","17.2528","0.00263","16.1491","0.001077","14.6998","0.000403","13.977","0.00047","7","12","16","12","16696","0.999732","16696","0.999623","16696","0.999116","16696","0.999349"
"490","83.675625","-4.997808","102000836756323094","83.67561616","-4.99777338","14.6274","0.000746","14.0076","0.000597","13.7779","0.000513","13.6022","0.0004","5","4","4","12","16696","0.999746","16696","0.999371","17464","0.99905","16696","0.999711"
"494","83.677875","-4.704133","102350836778605504","83.67786316","-4.70410209","16.3353","0.001942","14.9485","0.000681","13.8534","0.001099","13.2132","0.000512","4","8","1","5","16696","0.999726","16696","0.999419","16793912","0.985733","16696","0.999514"
"499","83.679667","-6.210803","100540836796897457","83.67967718","-6.21078753","16.6813","0.001704","15.3907","0.000951","14.5202","0.00041","14.0522","0.000565","8","6","14","9","16696","0.999459","16696","0.999236","16696","0.999404","16696","0.999031"
"500","83.679792","-5.744453","101100836797747054","83.67978966","-5.7444699","16.5598","0.001879","15.3038","0.000793","14.8458","0.000474","14.1971","0.00069","6","10","15","7","16696","0.999695","16696","0.999669","16793912","0.999196","16793912","0.999017"
"501","83.679833","-6.454056","100250836798165533","83.67984498","-6.45405723","18.0617","0.004769","16.8967","0.00267","15.2198","0.000759","14.4439","0.000683","4","4","8","9","16696","0.999674","16696","0.999169","16696","0.998678","16696","0.999197"
"503","83.680375","-6.284333","100450836803819227","83.68036579","-6.28431","16.7607","0.001958","15.3796","0.000962","14.3384","0.000413","13.772","0.000573","6","6","11","6","16696","0.999512","16696","0.999512","16696","0.999164","16696","0.998925"
"505","83.681333","-4.860114","102160836813318293","83.68133264","-4.86010318","17.991","0.004802","16.7002","0.001852","15.3332","0.000566","14.6486","0.000623","5","8","16","14","16793912","0.999194","16696","0.999331","16696","0.999707","16696","0.999729"
"508","83.684333","-4.444011","102660836843667644","83.68435662","-4.444011","14.9061","0.000785","14.2531","0.000541","13.974","0.000289","13.8083","0.0005","6","6","15","10","16696","0.999691","16696","0.998892","16696","0.999635","16696","0.999595"
"511","83.684917","-5.538544","101350836849093969","83.68489719","-5.53873443","15.8849","0.001874","15.3091","0.002847","13.7123","0.000367","13.4147","0.000433","4","1","8","9","16696","0.998513","16793912","0.996665","17464","0.998753","16696","0.999644"
"515","83.687417","-5.113761","101860836874263930","83.68741426","-5.11375611","15.6935","0.001671","14.4791","0.00049","13.874","0.000541","13.4091","0.000386","3","9","4","11","16696","0.999648","16696","0.999615","16696","0.999674","16696","0.998219"
"517","83.688125","-6.352019","100370836881257984","83.68813872","-6.35201458","17.066","0.002304","15.8604","0.001459","14.7295","0.000542","14.2054","0.000762","6","5","10","6","16696","0.999561","16696","0.998959","16696","0.998828","16696","0.999388"
"518","83.688292","-5.179903","101780836882934523","83.68831046","-5.17988891","17.9542","0.007074","15.8334","0.00157","14.725","0.000463","14.1111","0.000648","2","4","13","8","16696","0.999407","16696","0.999785","16696","0.999703","16793912","0.999167"
"520","83.6885","-4.799475","102240836884911061","83.68848858","-4.79946873","17.8579","0.004313","16.2019","0.001214","15.1582","0.000706","14.518","0.000709","5","10","9","9","16696","0.999668","16696","0.999738","16696","0.999071","16696","0.999538"
"521","83.689417","-5.035522","101950836894147813","83.68939783","-5.03551985","16.4214","0.00155","15.2085","0.000657","14.205","0.000351","13.7389","0.000478","7","11","13","10","16696","0.999705","16696","0.999303","16696","0.999786","16696","0.999649"
"525","83.690708","-5.728864","101120836906105814","83.69078566","-5.72890773","17.6439","0.003726","16.4565","0.00241","15.5167","0.000679","14.7346","0.000725","5","3","11","10","16793912","0.999844","16793912","0.999546","16793912","0.99961","16793912","0.999621"
"526","83.691167","-5.686028","101170836911527169","83.69115009","-5.68605119","18.3115","0.009149","16.6161","0.00328","15.058","0.000451","14.2839","0.000638","2","3","20","9","280","0.999705","16696","0.99906","16696","0.999312","16696","0.999488"
"527","83.691292","-5.415508","101500836912771782","83.69127053","-5.41550505","18.4191","0.053737","14.4374","0.002441","14.3561","0.000521","13.8214","0.000502","1","1","7","9","20536","0.993068","16440","0.994332","16696","0.999742","16696","0.999307"
"528","83.692167","-6.092239","100680836921709710","83.69217252","-6.09224682","17.0553","0.002205","15.8438","0.00097","14.8041","0.000432","14.3552","0.000554","7","10","16","13","16696","0.999462","16696","0.99919","16696","0.999571","16696","0.999717"
"529","83.692708","-4.502597","102590836926907299","83.69269107","-4.50261104","16.7386","0.002193","15.553","0.000975","14.8963","0.000449","14.4972","0.000857","5","7","16","6","16696","0.999617","16696","0.999214","16696","0.999724","16696","0.999627"
"530","83.692875","-5.652147","101210836928777834","83.69288176","-5.65216438","15.2933","0.001199","14.0271","0.000526","13.0698","0.001","12.6347","0.000448","4","4","1","5","16777496","0.999686","16696","0.999656","16793912","0.998493","17464","0.999516"
"532","83.693417","-4.900572","102110836933919730","83.69338515","-4.90056604","21.1506","0.06522","19.5514","0.023035","17.8383","0.003327","16.6549","0.002256","2","4","8","11","16793912","0.998851","16793912","0.999011","16696","0.998933","16696","0.999551"
"535","83.694292","-5.177922","101780836942736930","83.6942703","-5.17790613","16.4286","0.0022","15.0282","0.000998","14.2875","0.000403","13.8099","0.000781","4","4","11","4","16696","0.999732","16696","0.999339","16696","0.999668","16696","0.999143"
"536","83.69475","-4.962239","102040836947565741","83.69475139","-4.96222466","17.1299","0.004094","15.9977","0.001069","14.8586","0.000787","14.3616","0.000551","2","10","5","14","16696","0.998591","16696","0.99982","16696","0.998387","16696","0.99969"
"539","83.6955","-5.585522","101290836955127780","83.69550775","-5.58552996","16.2282","0.002301","14.8291","0.000956","13.857","0.000773","13.2954","0.000506","3","4","2","6","16793912","0.999295","16777528","0.999229","16794168","0.855754","16696","0.998919"
"540","83.695583","-4.986875","102010836955966095","83.69558819","-4.98693431","16.4234","0.001889","15.126","0.000557","14.4089","0.000408","13.9693","0.000597","5","14","12","8","16696","0.999394","16793912","0.999695","16696","0.998769","16793912","0.999702"
"541","83.698","-5.775025","101070836980160359","83.69801734","-5.77506502","16.2283","0.001366","15.0072","0.0007","14.1044","0.000304","13.639","0.00049","8","8","17","9","16696","0.9997","16696","0.99923","16793912","0.999859","16696","0.999637"
"543","83.6985","-4.833708","102190836984839984","83.69848434","-4.83369991","18.8397","0.011924","17.1799","0.002043","15.9855","0.000992","15.286","0.001036","3","12","11","10","16793912","0.999721","16793912","0.999425","16696","0.998901","16696","0.999619"
"545","83.698583","-6.327811","100400836986017029","83.69859346","-6.32780958","17.4462","0.003527","15.8514","0.001207","14.5763","0.000352","14.0201","0.000538","4","7","20","10","16696","0.999677","16696","0.998666","16696","0.999377","16696","0.999334"
"546","83.699375","-4.865322","102160836993612042","83.69936031","-4.86531671","19.9858","0.020873","17.9435","0.003726","16.3002","0.001176","15.1925","0.000942","5","10","11","11","16793912","0.99963","16696","0.999684","16696","0.998843","16696","0.999515"
"548","83.699625","-5.595508","101280836996365782","83.69963134","-5.59553326","19.6067","0.017573","18.1193","0.007878","16.3151","0.001048","15.3495","0.001476","4","5","16","5","16793912","0.999581","16777528","0.99912","312","0.99982","16696","0.9991"
"549","83.699792","-5.081947","101900836998042165","83.69978505","-5.08190986","16.1155","0.001785","14.8687","0.00064","14.0974","0.000394","13.5851","0.000473","4","8","9","9","16696","0.999726","16696","0.999411","16696","0.999576","16696","0.999399"
"550","83.700208","-4.248708","102900837001981983","83.70019734","-4.24871452","16.6262","0.002418","15.544","0.001111","14.2785","0.000353","13.6792","0.000471","4","6","14","10","16696","0.999687","16696","0.999225","16696","0.999648","16696","0.998953"
"553","83.701292","-5.623006","101250837012862796","83.70128313","-5.62301631","15.0431","0.000907","14.035","0.000584","13.4745","0.001","13.1025","0.00045","5","4","1","6","280","0.999822","16696","0.999675","16793912","0.999138","16696","0.999478"
"555","83.701417","-6.507472","100190837014031413","83.70142006","-6.50748292","15.8888","0.001351","14.794","0.00056","14.162","0.0004","13.7197","0.000442","5","10","10","10","16696","0.999727","16696","0.999445","16696","0.999425","16696","0.99948"
"557","83.702","-5.707811","101150837019430949","83.70198523","-5.70782798","19.6329","0.016993","17.1468","0.003401","16.6245","0.001481","15.625","0.001234","4","6","15","13","16793912","0.999628","16696","0.999485","16793912","0.999376","16696","0.999317"
"559","83.702625","-4.797219","102240837026213753","83.70262447","-4.79722799","18.1494","0.005967","16.8996","0.00248","15.3999","0.001004","14.7276","0.000942","5","6","6","7","16696","0.999738","16696","0.999351","16696","0.99828","16696","0.999258"
"560","83.703083","-6.195197","100560837031156100","83.70312075","-6.19525999","17.9639","0.003726","16.773","0.002335","15.4464","0.000781","14.8283","0.000852","7","5","10","9","16793912","0.99984","16793912","0.999822","16793912","0.999435","16793912","0.999424"
"565","83.704042","-6.129161","100640837040505406","83.70404987","-6.12916713","16.8455","0.002574","15.5841","0.0009869999","14.591","0.000471","14.1289","0.000537","4","7","11","11","16696","0.999647","16696","0.99976","16696","0.99893","16696","0.999168"
"567","83.704583","-5.768056","101070837045728717","83.70457842","-5.76808714","16.5346","0.001755","15.4973","0.000927","14.3818","0.000371","13.7647","0.000471","7","8","15","10","16696","0.999755","16696","0.999247","16793912","0.999747","16793912","0.999564"
"570","83.705875","-4.692492","102360837058789408","83.70587934","-4.69250765","18.8128","0.006788","17.256","0.002198","16.2402","0.001091","15.5566","0.001267","7","11","12","9","16793912","0.999696","16696","0.999342","16696","0.999717","16696","0.999062"
"573","83.708167","-6.470017","100230837081656377","83.7082023","-6.47001851","15.6296","0.000927","14.3758","0.00056","13.8841","0.000787","13.5196","0.000477","8","6","2","8","16696","0.99973","16696","0.999564","16696","0.999245","16696","0.999723"
"575","83.709583","-6.446781","100260837095494259","83.70958551","-6.44677941","17.3476","0.002714","16.1203","0.001298","15.0419","0.000534","14.5653","0.000807","6","8","14","8","16696","0.999647","16696","0.99911","16696","0.999632","16696","0.999697"
"577","83.710417","-5.186267","101770837104276918","83.71042762","-5.18625834","15.7459","0.001543","14.5896","0.000721","13.9397","0.000351","13.4769","0.000668","4","5","10","4","16696","0.999419","16696","0.999036","16696","0.999614","16696","0.999353"
"580","83.711333","-4.976894","102020837113658118","83.71133622","-4.97691084","17.9491","0.006554","16.4867","0.002009","14.9404","0.000621","14.1919","0.000637","2","5","9","9","18488","0.998649","16696","0.999559","16696","0.999613","16696","0.99965"
"582","83.711917","-5.490306","101410837119092048","83.71190385","-5.49029836","18.8443","0.127033","16.1228","0.0084","14.9301","0.00096","14.4611","0.000848","1","1","4","7","16777232","0.998332","16432","0.991466","312","0.997655","16696","0.999694"
"583","83.711958","-5.658119","101210837119310666","83.71193605","-5.65813235","18.6196","0.008616","17.1064","0.002959","15.3585","0.000739","14.5308","0.000804","4","6","10","7","312","0.999442","16696","0.999179","16696","0.9997","16696","0.999572"
"587","83.713375","-5.281922","101660837133642087","83.71337617","-5.28191462","16.6122","0.011386","16.2911","0.008667","15.7152","0.001093","14.8095","0.0009860001","1","1","7","8","16696","0.987506","16440","0.995457","312","0.999817","16696","0.999773"
"591","83.714208","-5.003156","101990837141966605","83.71419415","-5.00317231","18.323","0.005705","17.1158","0.00253","15.5779","0.000688","14.866","0.00088","5","7","14","8","16696","0.99922","16696","0.999575","16696","0.999554","16696","0.999031"
"594","83.715625","-5.6567","101210837156252378","83.71561944","-5.65670004","17.2636","0.004043","15.8478","0.001585","14.535","0.000354","13.8599","0.000511","3","4","18","9","16777528","0.999824","16696","0.999073","16696","0.99935","16793912","0.999946"
"597","83.716792","-5.411933","101500837168156097","83.71679644","-5.41192163","15.7321","0.009163","15.1266","0.004376","14.6784","0.000525","13.952","0.000548","1","1","11","9","16793656","0.998611","56","0.997064","16696","0.999647","16696","0.999101"
"598","83.716917","-6.055747","100730837169313530","83.71690378","-6.05576355","16.3698","0.002417","15.2044","0.000893","14.343","0.000513","13.9524","0.000596","3","6","7","7","16696","0.999136","16696","0.99956","16696","0.998616","16696","0.999627"
"599","83.717208","-5.682511","101180837171951321","83.71720601","-5.68257585","21.3991","0.080139","19.444","0.018379","17.1424","0.001736","15.9027","0.00129","3","6","14","13","312","0.999036","16696","0.9996","16793912","0.999578","16793912","0.999714"
