ID,DaRioRA,DaRioDEC,ObjID,ra,dec,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,gMeanPSFmagNpt,rMeanPSFmagNpt,iMeanPSFmagNpt,zMeanPSFmagNpt,gFlags,gQfPerfect,rFlags,rQfPerfect,iFlags,iQfPerfect,zFlags,zQfPerfect
"1479","83.893625","-4.672428","102390838932063435","83.89331463","-4.67255889","-999","-999","-999","-999","18.8008","0.02686","-999","-999","0","0","1","0","16416","-999","16416","-999","20536","0.411337","16416","-999"
"1479","83.893625","-4.672428","102390838936453509","83.89363079","-4.67242004","17.5317","0.002874","15.836","0.000974","14.8895","0.000698","14.1998","0.000641","7","10","7","9","16696","0.999843","16696","0.999623","16696","0.999658","16696","0.999083"
"1480","83.893792","-4.781906","102260838935292691","83.89353082","-4.78143053","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","16416","-999","16416","-999","16416","-999"
"1480","83.893792","-4.781906","102260838937662141","83.89376106","-4.78190635","17.8067","0.007231","16.6444","0.001946","15.1442","0.00061","14.3349","0.000925","2","7","12","5","16793912","0.999423","16696","0.999715","16696","0.999241","16696","0.998979"
"1480","83.893792","-4.781906","102260838940381235","83.8940899","-4.78268061","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1480","83.893792","-4.781906","102260838940852329","83.89404444","-4.78163198","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16440","-999","16416","-999","16416","-999","16416","-999"
"1480","83.893792","-4.781906","102260838941112024","83.89411112","-4.78198693","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","24","-999","0","-999","0","-999","0","-999"
"1480","83.893792","-4.781906","102260838944151652","83.89437807","-4.78229468","-999","-999","19.8479","0.041874","-999","-999","-999","-999","0","2","0","0","0","-999","16781336","0.686657","0","-999","0","-999"
"1481","83.894375","-6.046456","100740838939495334","83.89391466","-6.04591528","-999","-999","21.3011","0.185868","-999","-999","-999","-999","0","2","0","0","0","-999","4120","0.560453","0","-999","0","-999"
"1481","83.894375","-6.046456","100740838939954723","83.89398067","-6.04636722","-999","-999","-999","-999","21.6406","0.299176","19.9164","0.096104","0","0","1","1","0","-999","0","-999","4120","0.533117","4120","0.649262"
"1481","83.894375","-6.046456","100740838943834615","83.89438613","-6.04650496","25.877","-999","19.9307","0.036481","17.9482","0.003453","16.8927","0.003612","0","4","11","5","16420","-999","16793912","0.999448","16696","0.999236","16793912","0.999159"
"1481","83.894375","-6.046456","100740838946674398","83.89439688","-6.04649853","-999","-999","20.7521","0.137731","18.0915","0.005839","-999","-999","0","1","4","0","0","-999","4120","0.616002","280","0.998437","0","-999"
"1482","83.894542","-5.577247","101300838940838285","83.89409505","-5.57677938","-999","-999","23.0787","0.149697","-999","-999","-999","-999","0","1","0","0","0","-999","16777496","0.999929","0","-999","0","-999"
"1482","83.894542","-5.577247","101300838941847763","83.89416892","-5.57720966","18.5861","0.012652","-999","-999","-999","-999","-999","-999","2","0","0","0","16777496","0.999165","0","-999","16416","-999","16416","-999"
"1482","83.894542","-5.577247","101300838945337712","83.89456188","-5.57726074","17.1857","0.005024","19.5552","0.007572","14.854","0.000606","14.3656","0.000704","2","2","9","9","16777496","0.999489","16777496","0.999927","16696","0.999498","16696","0.998906"
"1482","83.894542","-5.577247","101300838947988378","83.89484027","-5.5767712","-999","-999","-999","-999","14.2648","0.002019","-999","-999","0","0","2","0","0","-999","0","-999","16","0.984414","0","-999"
"1482","83.894542","-5.577247","101300838952698077","83.89525435","-5.57690642","-999","-999","-999","-999","15.6101","0.021431","-999","-999","0","0","1","0","0","-999","0","-999","16","0","0","-999"
"1483","83.894958","-6.083561","100690838943089526","83.89430825","-6.08406404","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","16416","-999","16416","-999","16416","-999"
"1483","83.894958","-6.083561","100690838944819765","83.89463506","-6.08390266","-999","-999","13.3221","0.001016","-999","-999","-999","-999","0","1","0","0","0","-999","16777240","0.507237","0","-999","0","-999"
"1483","83.894958","-6.083561","100690838950819606","83.89510898","-6.08402902","9.77566","0.00098","-999","-999","-999","-999","12.0843","0.001","3","0","0","1","24","0.386378","0","-999","0","-999","16778264","0.188863"
"1483","83.894958","-6.083561","100690838953139347","83.89532534","-6.08421286","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1483","83.894958","-6.083561","100700838950000011","83.89499769","-6.08367822","9.392","-999","9.498","-999","9.619","-999","9.71","-999","0","0","0","0","100","-999","100","-999","100","-999","16484","-999"
"1483","83.894958","-6.083561","100700838941760517","83.89425599","-6.08326755","-999","-999","-999","-999","14.5756","0.001613","-999","-999","0","0","1","0","0","-999","0","-999","16777240","0","0","-999"
"1483","83.894958","-6.083561","100700838946910468","83.89470807","-6.08331144","10.7566","0.001","9.24405","0.00099","-999","-999","12.1132","0.000751","1","2","0","3","24","0.139207","24","0.013416","0","-999","24","0.728885"
"1483","83.894958","-6.083561","100700838948650892","83.89486858","-6.08293741","-999","-999","-999","-999","13.6847","0.00076","-999","-999","0","0","2","0","0","-999","0","-999","16777240","0.174148","0","-999"
"1483","83.894958","-6.083561","100700838952370475","83.8952011","-6.08327871","-999","-999","-999","-999","13.8905","0.000915","-999","-999","0","0","2","0","0","-999","0","-999","16777232","0.77645","0","-999"
"1483","83.894958","-6.083561","100700838956090475","83.89561228","-6.08329948","-999","-999","-999","-999","-999","-999","12.8612","0.001097","0","0","0","1","0","-999","0","-999","0","-999","24","0.514824"
"1484","83.895042","-6.364256","100360838943413264","83.89434117","-6.36428102","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","16416","-999","0","-999","16416","-999"
"1484","83.895042","-6.364256","100360838946803454","83.89467977","-6.36412273","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","16416","-999","16416","-999","16416","-999"
"1484","83.895042","-6.364256","100360838946812841","83.89467534","-6.36467976","-999","-999","-999","-999","-999","-999","16.9456","0.010655","0","0","0","1","0","-999","0","-999","0","-999","16","0.893608"
"1484","83.895042","-6.364256","100360838949033833","83.89480448","-6.36391315","14.5854","0.001315","-999","-999","13.8233","0.001237","-999","-999","2","0","1","0","16777240","0.604737","0","-999","16777240","0.89533","0","-999"
"1484","83.895042","-6.364256","100360838950832533","83.89508457","-6.36489033","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","0","-999","16416","-999","16416","-999"
"1484","83.895042","-6.364256","100360838951093282","83.89533028","-6.36422996","10.762","-999","10.454","-999","10.364","-999","10.352","-999","0","0","0","0","16484","-999","16484","-999","16484","-999","68","-999"
"1484","83.895042","-6.364256","100360838953844103","83.89539944","-6.36356915","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","16416","-999","16416","-999","16416","-999"
"1484","83.895042","-6.364256","100360838953993373","83.89540558","-6.36418951","-999","-999","-999","-999","10.8107","0.0005","-999","-999","0","0","4","0","0","-999","0","-999","24","0.069604","0","-999"
"1484","83.895042","-6.364256","100360838955032954","83.89551677","-6.36453952","-999","-999","-999","-999","11.4668","0.000707","-999","-999","0","0","2","0","0","-999","0","-999","24","0.064105","0","-999"
"1485","83.895208","-4.390331","102730838952272044","83.89520784","-4.39032722","14.2996","0.000796","13.7936","0.000611","13.5526","0.000707","13.4691","0.000588","3","3","2","5","16696","0.999001","312","0.999286","312","0.99767","16696","0.998793"
"1485","83.895208","-4.390331","102730838955052688","83.89549734","-4.3897637","-999","-999","-999","-999","-999","-999","18.1969","0.030209","0","0","0","1","0","-999","0","-999","0","-999","16","0.263891"
"1485","83.895208","-4.390331","102730838955251993","83.89552558","-4.39034756","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","0","-999","0","-999","0","-999"
"1486","83.895458","-5.487353","101410838951055616","83.89518744","-5.4873007","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","16416","-999","16416","-999"
"1486","83.895458","-5.487353","101410838953384967","83.89533886","-5.48786475","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16","-999","0","-999","0","-999","0","-999"
"1486","83.895458","-5.487353","101410838954515621","83.89547096","-5.48733225","15.3193","0.003574","15.4846","0.004776","13.6842","0.000712","13.0179","0.000452","1","1","2","6","16","0.795135","16777240","0.997038","16793912","0.9993","16696","0.999341"
"1486","83.895458","-5.487353","101410838957215111","83.89572317","-5.48774476","-999","-999","-999","-999","13.0308","0.001","-999","-999","0","0","1","0","0","-999","0","-999","16777240","0.968575","0","-999"
"1486","83.895458","-5.487353","101410838958075868","83.89577023","-5.48706695","-999","-999","-999","-999","-999","-999","15.6042","0.022881","0","0","0","1","0","-999","0","-999","16416","-999","20536","0.121489"
"1486","83.895458","-5.487353","101410838959785342","83.89598443","-5.48753318","-999","-999","15.4149","0.007535","-999","-999","17.2444","0.010279","0","1","0","1","0","-999","16","0.560391","0","-999","16777496","0.996987"
"1487","83.896458","-5.356572","101570838961451969","83.89614036","-5.35703813","-999","-999","-999","-999","13.5285","0.001132","-999","-999","0","0","1","0","0","-999","0","-999","24","0.986603","0","-999"
"1487","83.896458","-5.356572","101570838964342053","83.8964786","-5.35671459","-999","-999","-999","-999","14.2241","0.001355","-999","-999","0","0","1","0","0","-999","0","-999","24","0.993393","0","-999"
"1487","83.896458","-5.356572","101570838964702500","83.89647129","-5.35657196","-999","-999","15.7963","0.002884","15.558","0.001691","14.3765","0.000762","0","1","4","9","16","-999","16777496","0.988701","16696","0.997434","16696","0.999858"
"1487","83.896458","-5.356572","101570838966683472","83.89648149","-5.35587783","-999","-999","-999","-999","-999","-999","18.1306","0.028345","0","0","0","2","0","-999","0","-999","0","-999","4120","0.791132"
"1488","83.89675","-4.794356","102240838966456757","83.89661939","-4.79473132","16.2569","0.007836","-999","-999","-999","-999","-999","-999","1","0","0","0","16777496","0.987128","0","-999","0","-999","0","-999"
"1488","83.89675","-4.794356","102240838967697198","83.89674906","-4.79436157","16.8415","0.002694","15.6591","0.001291","14.5018","0.000437","14.0306","0.000984","4","5","12","3","16696","0.999503","16696","0.99982","16696","0.999633","16696","0.999058"
"1488","83.89675","-4.794356","102240838969487671","83.89694803","-4.79396251","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","16416","-999","16416","-999","16416","-999"
"1489","83.89675","-5.448625","101460838963341594","83.89633496","-5.44900938","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","24","-999"
"1489","83.89675","-5.448625","101460838964161953","83.89644521","-5.44871821","-999","-999","-999","-999","15.8096","0.002088","-999","-999","0","0","2","0","0","-999","0","-999","16793912","0.999242","16416","-999"
"1489","83.89675","-5.448625","101460838965402544","83.89654176","-5.44822077","-999","-999","14.3345","0.002351","-999","-999","-999","-999","0","1","0","0","0","-999","16777496","0.993801","16416","-999","16416","-999"
"1489","83.89675","-5.448625","101460838965781336","83.89671663","-5.44927748","-999","-999","-999","-999","13.3498","0.00088","18.6929","0.059262","0","0","3","1","0","-999","24","-999","280","0.987253","4120","0.574436"
"1489","83.89675","-5.448625","101460838967512070","83.89677032","-5.44862028","17.259","-999","15.687","-999","14.6245","0.000634","13.7915","0.000591","0","0","7","7","4","-999","4","-999","16696","0.999563","16696","0.998936"
"1489","83.89675","-5.448625","101460838970921950","83.89711168","-5.44885511","-999","-999","-999","-999","-999","-999","17.5762","0.02262","0","0","0","1","0","-999","0","-999","0","-999","4120","0.366505"
"1489","83.89675","-5.448625","101460838972621327","83.8971462","-5.44925338","-999","-999","-999","-999","13.1073","0.002085","17.6968","0.026048","0","0","1","1","0","-999","0","-999","16","0.976921","16777232","0.616849"
"1490","83.897042","-5.357542","101570838964200691","83.89643441","-5.3580903","-999","-999","14.5035","0.001363","-999","-999","-999","-999","0","1","0","0","0","-999","16777496","0.957125","0","-999","0","-999"
"1490","83.897042","-5.357542","101570838967380701","83.89673092","-5.35808649","-999","-999","15.5073","0.002348","-999","-999","-999","-999","0","1","0","0","0","-999","16777240","0.995064","0","-999","0","-999"
"1490","83.897042","-5.357542","101570838969522157","83.89715692","-5.35709778","-999","-999","-999","-999","14.0282","0.000911","-999","-999","0","0","2","0","0","-999","0","-999","24","0.989042","0","-999"
"1490","83.897042","-5.357542","101570838970541378","83.89703331","-5.35754936","16.8436","0.00991","14.8404","0.001576","13.1834","0.0005","12.518","0.0005","2","2","4","4","16777232","0.996267","16777240","0.988861","16794680","0.993596","16793912","0.999676"
"1490","83.897042","-5.357542","101570838970920975","83.8970412","-5.35791837","-999","-999","-999","-999","14.4811","0.000793","-999","-999","0","0","4","0","0","-999","0","-999","16777240","0.968385","0","-999"
"1491","83.89725","-5.186519","101770838967406907","83.89664866","-5.18642097","-999","-999","-999","-999","18.1076","0.105247","-999","-999","0","0","1","0","0","-999","0","-999","24","0.831024","0","-999"
"1491","83.89725","-5.186519","101770838972716586","83.89727166","-5.18650796","18.0844","0.008129","16.7292","0.002338","15.1652","0.000614","14.4042","0.000756","2","6","12","8","16696","0.998803","16696","0.999113","16696","0.999028","16696","0.999546"
